Citys,ymd,Weather,highTemp,lowTemp,windPower
哈尔滨,20150804,晴/晴,29,21,4
哈尔滨,20150805,多云/多云,31,22,3
哈尔滨,20150806,雷阵雨/雷阵雨,30,21,4
哈尔滨,20150807,中雨/多云,27,21,3
哈尔滨,20150808,中雨/多云,28,20,3
哈尔滨,20150809,中雨/小雨,27,18,3
哈尔滨,20150810,雷阵雨/多云,26,18,3
哈尔滨,20150811,雷阵雨/多云,26,18,3
哈尔滨,20150812,多云/晴,27,19,3
哈尔滨,20150813,晴/晴,30,19,3
哈尔滨,20150814,多云/多云,31,21,3
哈尔滨,20150815,小雨/雷阵雨,28,21,3
哈尔滨,20150816,雷阵雨/阵雨,25,19,4
哈尔滨,20150817,雷阵雨/雷阵雨,28,20,4
哈尔滨,20150818,多云/雷阵雨,28,19,3
哈尔滨,20150819,雷阵雨/雷阵雨,26,18,3
哈尔滨,20150820,中雨/雷阵雨,25,18,3
哈尔滨,20150821,中雨/雷阵雨,23,17,3
哈尔滨,20150822,雷阵雨/阵雨,23,18,3
哈尔滨,20150823,雷阵雨/多云,24,17,4
哈尔滨,20150824,雷阵雨/多云,25,17,4
哈尔滨,20150825,多云/多云,26,18,4
哈尔滨,20150826,多云/阵雨,25,17,4
哈尔滨,20150827,大雨/中雨,20,16,6
哈尔滨,20150828,中雨/小雨,21,16,4
哈尔滨,20150829,小雨/阵雨,22,17,4
哈尔滨,20150830,雷阵雨/多云,24,16,3
哈尔滨,20150831,雷阵雨/多云,24,17,3
哈尔滨,20150901,晴/晴,26,16,3
哈尔滨,20150902,多云/阵雨,25,14,3
哈尔滨,20150903,晴/晴,23,13,3
哈尔滨,20150904,晴/晴,22,8,4
哈尔滨,20150905,晴/晴,21,10,3
哈尔滨,20150906,晴/晴,24,12,3
哈尔滨,20150907,晴/多云,24,13,3
哈尔滨,20150908,多云/多云,25,16,3
哈尔滨,20150909,小雨/多云,20,9,4
哈尔滨,20150910,晴/晴,20,8,4
哈尔滨,20150911,多云/多云,20,9,5
哈尔滨,20150912,多云/多云,19,8,4
哈尔滨,20150913,晴/晴,21,10,5
哈尔滨,20150914,晴/晴,27,15,4
哈尔滨,20150915,晴/晴,29,15,5
哈尔滨,20150916,晴/晴,28,14,4
哈尔滨,20150917,晴/晴,28,16,3
哈尔滨,20150918,晴/雷阵雨,27,15,4
哈尔滨,20150919,阵雨/晴,22,10,4
哈尔滨,20150920,晴/晴,22,13,3
哈尔滨,20150921,多云/多云,24,14,3
哈尔滨,20150922,多云/雷阵雨,25,13,5
哈尔滨,20150923,雷阵雨/多云,16,8,4
哈尔滨,20150924,多云/阵雨,18,8,3
哈尔滨,20150925,阵雨/多云,17,9,3
哈尔滨,20150926,多云/多云,16,6,4
哈尔滨,20150927,多云/晴,16,5,4
哈尔滨,20150928,晴/晴,15,5,4
哈尔滨,20150929,晴/晴,18,7,3
哈尔滨,20150930,晴/中雨,18,7,4
哈尔滨,20151001,中雨/多云,10,4,6
哈尔滨,20151002,晴/多云,11,5,6
哈尔滨,20151003,多云/晴,10,5,5
哈尔滨,20151004,晴/晴,16,7,4
哈尔滨,20151005,阵雨/阴,22,6,4
哈尔滨,20151006,晴/晴,24,12,4
哈尔滨,20151007,多云/阵雨,24,14,5
哈尔滨,20151008,阵雨/多云,15,2,4
哈尔滨,20151009,多云/多云,13,4,4
哈尔滨,20151010,阵雨/阵雨,10,5,4
哈尔滨,20151011,阵雨/多云,11,2,4
哈尔滨,20151012,多云/晴,11,-2,4
哈尔滨,20151013,晴/晴,12,1,3
哈尔滨,20151014,晴/晴,17,4,4
哈尔滨,20151015,晴/晴,21,10,4
哈尔滨,20151016,晴/多云,23,8,4
哈尔滨,20151017,阵雨/多云,17,0,4
哈尔滨,20151018,晴/晴,10,0,5
哈尔滨,20151019,多云/晴,9,-2,4
哈尔滨,20151020,晴/晴,9,-2,3
哈尔滨,20151021,晴/晴,12,1,3
哈尔滨,20151022,多云/晴,15,5,4
哈尔滨,20151023,多云/多云,17,-1,4
哈尔滨,20151024,晴/晴,5,-6,4
哈尔滨,20151025,晴/晴,8,-3,3
哈尔滨,20151026,晴/小雨,11,-1,5
哈尔滨,20151027,多云/多云,5,-3,5
哈尔滨,20151028,多云/多云,3,-5,4
哈尔滨,20151029,多云/晴,1,-7,4
哈尔滨,20151030,晴/晴,3,-7,4
哈尔滨,20151031,晴/晴,8,-3,4
哈尔滨,20151101,晴/霾,12,0,4
哈尔滨,20151102,霾/霾,12,2,3
哈尔滨,20151103,霾/霾,14,6,4
哈尔滨,20151104,霾/多云,12,-3,4
哈尔滨,20151105,晴/晴,3,-7,3
哈尔滨,20151106,晴/霾,2,-7,3
哈尔滨,20151107,霾/多云,2,-6,3
哈尔滨,20151108,雨夹雪/中雪,3,-5,3
哈尔滨,20151109,中雪/阵雪,0,-9,3
哈尔滨,20151110,多云/晴,-1,-10,3
哈尔滨,20151111,霾/雾,2,-9,3
哈尔滨,20151112,晴/晴,5,-4,4
哈尔滨,20151113,多云/多云,8,4,5
哈尔滨,20151114,阵雨/雨夹雪,11,-4,5
哈尔滨,20151115,雨夹雪/晴,3,-9,4
哈尔滨,20151116,晴/多云,-3,-9,3
哈尔滨,20151117,晴/晴,-3,-12,3
哈尔滨,20151118,晴/多云,-4,-11,3
哈尔滨,20151119,多云/多云,-4,-10,3
哈尔滨,20151120,多云/晴,-5,-15,3
哈尔滨,20151121,多云/晴,-5,-16,3
哈尔滨,20151122,晴/晴,-7,-18,3
哈尔滨,20151123,多云/晴,-9,-19,4
哈尔滨,20151124,晴/晴,-10,-20,3
哈尔滨,20151125,多云/多云,-9,-18,3
哈尔滨,20151126,晴/晴,-9,-20,3
哈尔滨,20151127,晴/多云,-9,-17,3
哈尔滨,20151128,多云/晴,-8,-16,3
哈尔滨,20151129,阵雪/多云,-6,-15,3
哈尔滨,20151130,阵雪/多云,-6,-15,3
哈尔滨,20151201,多云/中到大雪,-2,-6,4
哈尔滨,20151202,中到大雪/阵雪,1,-12,4
哈尔滨,20151203,小雪/阵雪,-9,-13,4
哈尔滨,20151204,晴/阵雪,-7,-14,4
哈尔滨,20151205,阵雪/晴,-7,-20,4
哈尔滨,20151206,晴/晴,-11,-23,3
哈尔滨,20151207,晴/晴,-11,-22,3
哈尔滨,20151208,晴/多云,-4,-12,4
哈尔滨,20151209,多云/小雪,-4,-7,3
哈尔滨,20151210,阵雪/多云,-4,-19,4
哈尔滨,20151211,晴/晴,-9,-19,3
哈尔滨,20151212,晴/霾,-6,-20,3
哈尔滨,20151213,晴/晴,-8,-19,3
哈尔滨,20151214,小雪/小雪,-7,-12,3
哈尔滨,20151215,阵雪/阵雪,-8,-18,5
哈尔滨,20151216,多云/晴,-12,-24,4
哈尔滨,20151217,晴/多云,-11,-19,4
哈尔滨,20151218,晴/晴,-8,-19,3
哈尔滨,20151219,晴/晴,-6,-15,3
哈尔滨,20151220,多云/阵雪,-2,-11,3
哈尔滨,20151221,多云/雾,-6,-18,3
哈尔滨,20151222,雾/多云,-6,-18,4
哈尔滨,20151223,多云/晴,-8,-23,4
哈尔滨,20151224,晴/霾,-13,-26,3
哈尔滨,20151225,多云/多云,-15,-30,4
哈尔滨,20151226,多云/晴,-19,-29,5
哈尔滨,20151227,晴/多云,-18,-27,4
哈尔滨,20151228,晴/晴,-15,-24,3
哈尔滨,20151229,晴/霾,-11,-22,3
哈尔滨,20151230,霾/霾,-10,-25,3
哈尔滨,20151231,霾/霾,-10,-19,3
哈尔滨,20160101,霾/阵雪,-5,-19,3
哈尔滨,20160102,多云/晴,-13,-23,4
哈尔滨,20160103,多云/晴,-12,-25,3
哈尔滨,20160104,多云/晴,-12,-21,4
哈尔滨,20160105,多云/多云,-11,-19,4
哈尔滨,20160106,晴/晴,-13,-22,4
哈尔滨,20160107,晴/多云,-12,-21,3
哈尔滨,20160108,晴/多云,-12,-21,4
哈尔滨,20160109,晴/晴,-13,-24,3
哈尔滨,20160110,晴/晴,-15,-25,4
哈尔滨,20160111,晴/晴,-14,-24,4
哈尔滨,20160112,晴/多云,-14,-21,4
哈尔滨,20160113,多云/晴,-14,-26,3
哈尔滨,20160114,多云/多云,-14,-23,3
哈尔滨,20160115,多云/晴,-16,-29,3
哈尔滨,20160116,晴/晴,-17,-30,3
哈尔滨,20160117,晴/多云,-17,-29,3
哈尔滨,20160118,阵雪/小雪,-18,-22,4
哈尔滨,20160119,阵雪/多云,-15,-26,5
哈尔滨,20160120,多云/晴,-18,-31,4
哈尔滨,20160121,晴/晴,-20,-33,3
哈尔滨,20160122,晴/多云,-20,-33,3
哈尔滨,20160123,多云/晴,-20,-29,3
哈尔滨,20160124,晴/晴,-16,-23,3
哈尔滨,20160125,晴/晴,-12,-21,4
哈尔滨,20160126,晴/晴,-11,-20,4
哈尔滨,20160127,多云/多云,-12,-25,4
哈尔滨,20160128,晴/晴,-15,-27,3
哈尔滨,20160129,晴/晴,-15,-28,3
哈尔滨,20160130,晴/晴,-15,-29,3
哈尔滨,20160131,晴/晴,-15,-27,3
哈尔滨,20160201,晴/晴,-13,-24,3
哈尔滨,20160202,晴/晴,-10,-20,3
哈尔滨,20160203,多云/多云,-9,-20,3
哈尔滨,20160204,晴/晴,-11,-23,4
哈尔滨,20160205,晴/晴,-9,-23,3
哈尔滨,20160206,晴/晴,-6,-18,3
哈尔滨,20160207,晴/多云,-7,-16,3
哈尔滨,20160208,小雪/多云,-7,-18,4
哈尔滨,20160209,晴/晴,-8,-20,4
哈尔滨,20160210,晴/晴,-2,-7,3
哈尔滨,20160211,多云/雨夹雪,5,-7,3
哈尔滨,20160212,雨夹雪/多云,3,-11,3
哈尔滨,20160213,晴/多云,-7,-18,4
哈尔滨,20160214,晴/晴,-10,-21,4
哈尔滨,20160215,晴/晴,-10,-15,4
哈尔滨,20160216,晴/晴,-7,-16,3
哈尔滨,20160217,晴/多云,-2,-9,3
哈尔滨,20160218,雨夹雪/阵雪,-1,-12,4
哈尔滨,20160219,多云/晴,-4,-16,4
哈尔滨,20160220,多云/阵雪,-6,-16,3
哈尔滨,20160221,晴/晴,-9,-20,3
哈尔滨,20160222,多云/多云,-9,-22,3
哈尔滨,20160223,晴/晴,-12,-21,3
哈尔滨,20160224,晴/多云,-8,-20,3
哈尔滨,20160225,多云/晴,-6,-19,3
哈尔滨,20160226,多云/多云,-7,-19,3
哈尔滨,20160227,晴/晴,-7,-18,3
哈尔滨,20160228,多云/多云,-6,-20,3
哈尔滨,20160229,晴/晴,-6,-16,3
哈尔滨,20160301,多云/晴,-3,-14,4
哈尔滨,20160302,多云/多云,-2,-15,4
哈尔滨,20160303,晴/晴,1,-10,4
哈尔滨,20160304,多云/雨夹雪,5,-3,5
哈尔滨,20160305,小雨/多云,5,-7,4
哈尔滨,20160306,晴/晴,2,-10,3
哈尔滨,20160307,晴/多云,0,-11,3
哈尔滨,20160308,阵雪/晴,-4,-13,4
哈尔滨,20160309,晴/晴,-3,-13,4
哈尔滨,20160310,晴/晴,-3,-13,3
哈尔滨,20160311,晴/晴,-1,-9,3
哈尔滨,20160312,晴/多云,5,-9,5
哈尔滨,20160313,多云/晴,2,-9,3
哈尔滨,20160314,晴/晴,6,-4,4
哈尔滨,20160315,晴/晴,12,-1,4
哈尔滨,20160316,晴/晴,12,-1,3
哈尔滨,20160317,多云/阵雨,14,2,4
哈尔滨,20160318,阵雨/多云,7,-4,4
哈尔滨,20160319,晴/晴,5,-4,3
哈尔滨,20160320,晴/晴,10,-2,3
哈尔滨,20160321,多云/多云,9,-3,4
哈尔滨,20160322,晴/晴,7,-4,5
哈尔滨,20160323,晴/晴,6,-4,5
哈尔滨,20160324,晴/晴,7,-4,4
哈尔滨,20160325,多云/晴,12,-3,4
哈尔滨,20160326,晴/晴,15,-4,4
哈尔滨,20160327,晴/晴,9,2,3
哈尔滨,20160328,多云/多云,16,3,5
哈尔滨,20160329,多云/晴,10,-1,4
哈尔滨,20160330,多云/多云,10,2,4
哈尔滨,20160331,多云/多云,17,12,4
哈尔滨,20160401,小雨/多云,19,3,6
哈尔滨,20160402,多云/晴,10,-2,5
哈尔滨,20160403,晴/晴,9,-3,4
哈尔滨,20160404,晴/晴,12,-1,3
哈尔滨,20160405,晴/晴,12,2,3
哈尔滨,20160406,多云/阵雨,18,5,5
哈尔滨,20160407,晴/晴,9,-2,6
哈尔滨,20160408,多云/晴,7,-4,5
哈尔滨,20160409,多云/晴,6,-5,4
哈尔滨,20160410,多云/多云,6,-4,4
哈尔滨,20160411,晴/多云,10,2,4
哈尔滨,20160412,阵雨/多云,8,-2,4
哈尔滨,20160413,雾/晴,12,1,4
哈尔滨,20160414,晴/晴,14,4,4
哈尔滨,20160415,多云/小雨,14,6,4
哈尔滨,20160416,阵雨/多云,11,3,4
哈尔滨,20160417,多云/多云,8,0,5
哈尔滨,20160418,多云/晴,13,0,4
哈尔滨,20160419,多云/晴,18,8,5
哈尔滨,20160420,多云/多云,17,8,5
哈尔滨,20160421,晴/多云,19,4,5
哈尔滨,20160422,阵雨/多云,13,4,5
哈尔滨,20160423,多云/晴,13,1,4
哈尔滨,20160424,多云/多云,16,3,4
哈尔滨,20160425,多云/晴,14,1,5
哈尔滨,20160426,晴/晴,16,2,3
哈尔滨,20160427,多云/晴,16,5,3
哈尔滨,20160428,晴/晴,18,4,4
哈尔滨,20160429,晴/多云,20,8,5
哈尔滨,20160430,多云/多云,19,9,4
哈尔滨,20160501,雷阵雨/雷阵雨,20,13,5
哈尔滨,20160502,雷阵雨/阴,19,8,4
哈尔滨,20160503,中雨/中雨,11,6,5
哈尔滨,20160504,小雨/多云,14,5,6
哈尔滨,20160505,多云/阵雨,21,10,4
哈尔滨,20160506,小雨/阵雨,14,6,5
哈尔滨,20160507,多云/晴,18,6,5
哈尔滨,20160508,多云/多云,22,9,4
哈尔滨,20160509,晴/多云,21,9,4
哈尔滨,20160510,多云/晴,21,10,4
哈尔滨,20160511,阵雨/雷阵雨,25,7,4
哈尔滨,20160512,雷阵雨/多云,15,5,5
哈尔滨,20160513,晴/晴,19,12,5
哈尔滨,20160514,多云/中雨,20,10,6
哈尔滨,20160515,阵雨/阵雨,15,7,5
哈尔滨,20160516,阵雨/多云,15,7,4
哈尔滨,20160517,晴/晴,27,15,4
哈尔滨,20160518,晴/晴,30,17,5
哈尔滨,20160519,多云/晴,31,19,5
哈尔滨,20160520,晴/晴,31,17,5
哈尔滨,20160521,晴/多云,26,11,4
哈尔滨,20160522,晴/多云,24,12,4
哈尔滨,20160523,多云/雷阵雨,23,13,4
哈尔滨,20160524,中雨/小雨,17,12,4
哈尔滨,20160525,阵雨/多云,21,12,5
哈尔滨,20160526,多云/多云,19,9,4
哈尔滨,20160527,晴/晴,24,13,4
哈尔滨,20160528,晴/多云,31,14,5
哈尔滨,20160529,多云/晴,20,10,5
哈尔滨,20160530,雷阵雨/多云,17,10,4
哈尔滨,20160531,多云/多云,23,12,4
哈尔滨,20160601,晴/晴,27,14,4
哈尔滨,20160602,阵雨/多云,27,14,3
哈尔滨,20160603,雷阵雨/多云,28,14,4
哈尔滨,20160604,晴/多云,12,13,3
哈尔滨,20160605,晴/晴,32,17,4
哈尔滨,20160606,雷阵雨/阵雨,26,12,3
哈尔滨,20160607,多云/多云,26,14,4
哈尔滨,20160608,雷阵雨/多云,24,13,3
哈尔滨,20160609,多云/阵雨,27,15,3
哈尔滨,20160610,中雨/中雨,23,16,5
哈尔滨,20160611,中雨/阵雨,20,14,4
哈尔滨,20160612,阵雨/多云,23,13,4
哈尔滨,20160613,雷阵雨/多云,23,14,3
哈尔滨,20160614,多云/多云,25,15,3
哈尔滨,20160615,多云/多云,24,16,3
哈尔滨,20160616,小雨/多云,23,15,4
哈尔滨,20160617,雷阵雨/雷阵雨,26,17,4
哈尔滨,20160618,雷阵雨/雷阵雨,25,17,4
哈尔滨,20160619,雷阵雨/多云,24,16,4
哈尔滨,20160620,多云/多云,27,19,4
哈尔滨,20160621,雷阵雨/雷阵雨,25,19,4
哈尔滨,20160622,雷阵雨/中雨,26,18,3
哈尔滨,20160623,中雨/中雨,23,16,3
哈尔滨,20160624,中雨/多云,20,14,3
哈尔滨,20160625,雷阵雨/多云,23,15,4
哈尔滨,20160626,多云/晴,26,17,3
哈尔滨,20160627,多云/晴,29,18,4
哈尔滨,20160628,晴/多云,30,20,4
哈尔滨,20160629,雷阵雨/雷阵雨,28,19,3
哈尔滨,20160630,中雨/雷阵雨,23,16,4
哈尔滨,20160701,多云/多云,25,16,4
哈尔滨,20160702,晴/晴,27,17,3
哈尔滨,20160703,晴/晴,31,20,3
哈尔滨,20160704,晴/晴,32,20,3
哈尔滨,20160705,晴/晴,32,19,4
哈尔滨,20160706,晴/晴,32,22,4
哈尔滨,20160707,晴/多云,33,23,4
哈尔滨,20160708,雷阵雨/多云,31,22,4
哈尔滨,20160709,阵雨/多云,29,19,4
哈尔滨,20160710,晴/晴,32,24,3
哈尔滨,20160711,多云/多云,34,25,4
哈尔滨,20160712,雷阵雨/雷阵雨,28,19,4
哈尔滨,20160713,多云/多云,27,18,4
哈尔滨,20160714,晴/晴,26,16,4
哈尔滨,20160715,多云/多云,27,17,3
哈尔滨,20160716,多云/多云,27,18,3
哈尔滨,20160717,多云/多云,26,16,3
哈尔滨,20160718,晴/晴,29,20,3
哈尔滨,20160719,多云/晴,32,21,3
哈尔滨,20160720,多云/多云,30,22,3
哈尔滨,20160721,多云/多云,29,21,3
哈尔滨,20160722,多云/小雨,28,22,4
哈尔滨,20160723,中雨/中雨,27,24,3
哈尔滨,20160724,中雨/多云,29,19,4
哈尔滨,20160725,多云/雷阵雨,29,19,3
哈尔滨,20160726,多云/晴,30,18,3
哈尔滨,20160727,多云/多云,30,19,3
哈尔滨,20160728,多云/雷阵雨,30,21,3
哈尔滨,20160729,小雨/多云,27,20,3
哈尔滨,20160730,晴/多云,31,22,3
哈尔滨,20160731,多云/晴,32,21,3
哈尔滨,20160801,晴/晴,32,22,3
哈尔滨,20160802,多云/多云,33,23,3
哈尔滨,20160803,晴/晴,33,25,3
哈尔滨,20160804,多云/晴,35,24,3
哈尔滨,20160805,多云/多云,31,23,4
哈尔滨,20160806,雷阵雨/雷阵雨,30,19,4
哈尔滨,20160807,多云/晴,26,15,4
哈尔滨,20160808,晴/晴,27,17,3
哈尔滨,20160809,晴/晴,29,21,3
哈尔滨,20160810,阵雨/多云,29,25,4
哈尔滨,20160811,多云/多云,32,25,4
哈尔滨,20160812,雷阵雨/多云,31,22,4
哈尔滨,20160813,多云/晴,31,20,4
哈尔滨,20160814,晴/晴,28,17,4
哈尔滨,20160815,多云/多云,27,16,4
哈尔滨,20160816,晴/晴,26,17,4
哈尔滨,20160817,多云/多云,28,18,3
哈尔滨,20160818,阵雨/多云,29,18,3
哈尔滨,20160819,多云/晴,28,16,3
哈尔滨,20160820,多云/多云,30,18,4
哈尔滨,20160821,雷阵雨/多云,27,17,4
哈尔滨,20160822,多云/晴,28,16,4
哈尔滨,20160823,晴/多云,29,18,3
哈尔滨,20160824,雷阵雨/雷阵雨,27,17,4
哈尔滨,20160825,多云/晴,24,12,4
哈尔滨,20160826,晴/晴,25,13,4
哈尔滨,20160827,晴/晴,28,14,3
哈尔滨,20160828,晴/晴,28,15,4
哈尔滨,20160829,多云/中雨,24,14,6
哈尔滨,20160830,中雨/小雨,21,16,6
哈尔滨,20160831,中雨/小雨,21,18,6
哈尔滨,20160901,小雨/阵雨,21,17,4
哈尔滨,20160902,阵雨/多云,24,17,5
哈尔滨,20160903,多云/多云,28,18,3
哈尔滨,20160904,阵雨/阵雨,26,18,3
哈尔滨,20160905,阵雨/多云,25,17,3
哈尔滨,20160906,阵雨/多云,25,17,3
哈尔滨,20160907,阵雨/阵雨,24,16,3
哈尔滨,20160908,阵雨/多云,23,17,3
哈尔滨,20160909,阵雨/多云,21,15,3
哈尔滨,20160910,多云/多云,21,14,3
哈尔滨,20160911,阵雨/阵雨,21,14,4
哈尔滨,20160912,阵雨/多云,21,14,3
哈尔滨,20160913,阵雨/多云,22,13,3
哈尔滨,20160914,多云/阵雨,24,15,4
哈尔滨,20160915,阵雨/多云,22,13,4
哈尔滨,20160916,阵雨/多云,21,12,4
哈尔滨,20160917,多云/晴,17,8,4
哈尔滨,20160918,晴/晴,19,10,3
哈尔滨,20160919,晴/晴,23,10,3
哈尔滨,20160920,晴/晴,25,11,3
哈尔滨,20160921,晴/晴,25,13,4
哈尔滨,20160922,多云/多云,24,14,4
哈尔滨,20160923,多云/阵雨,23,15,5
哈尔滨,20160924,阵雨/阵雨,23,14,4
哈尔滨,20160925,晴/晴,19,8,4
哈尔滨,20160926,阵雨/小雨,19,7,4
哈尔滨,20160927,小雨/多云,10,2,3
哈尔滨,20160928,晴/晴,16,3,4
哈尔滨,20160929,晴/多云,18,7,4
哈尔滨,20160930,晴/晴,20,10,4
哈尔滨,20161001,阵雨/晴,20,7,5
哈尔滨,20161002,多云/阵雨,18,9,4
哈尔滨,20161003,阵雨/多云,11,1,4
哈尔滨,20161004,阵雨/阵雨,11,2,4
哈尔滨,20161005,多云/晴,12,0,3
哈尔滨,20161006,晴/晴,11,1,3
哈尔滨,20161007,阵雨/小雨,12,4,3
哈尔滨,20161008,小雨/多云,8,-1,4
哈尔滨,20161009,晴/晴,9,-1,4
哈尔滨,20161010,晴/晴,10,-1,4
哈尔滨,20161011,多云/晴,10,-1,3
哈尔滨,20161012,晴/晴,12,-1,4
哈尔滨,20161013,晴/晴,14,0,4
哈尔滨,20161014,晴/晴,17,7,4
哈尔滨,20161015,晴/多云,23,12,3
哈尔滨,20161016,多云/阵雨,18,6,3
哈尔滨,20161017,晴/晴,9,0,5
哈尔滨,20161018,多云/阵雨,13,0,4
哈尔滨,20161019,阵雨/多云,7,-4,4
哈尔滨,20161020,多云/多云,6,-3,3
哈尔滨,20161021,多云/雨夹雪,4,-3,4
哈尔滨,20161022,晴/晴,5,-3,4
哈尔滨,20161023,晴/晴,9,-1,4
哈尔滨,20161024,晴/多云,9,0,4
哈尔滨,20161025,阵雨/多云,10,-2,4
哈尔滨,20161026,晴/多云,3,-5,3
哈尔滨,20161027,晴/多云,6,-3,4
哈尔滨,20161028,晴/晴,4,-7,4
哈尔滨,20161029,晴/晴,0,-7,4
哈尔滨,20161030,雨夹雪/晴,-2,-10,5
哈尔滨,20161031,多云/晴,-2,-9,4
哈尔滨,20161101,晴/晴,0,-8,4
哈尔滨,20161102,多云/多云,2,-8,4
哈尔滨,20161103,晴/霾,-2,-9,4
哈尔滨,20161104,阵雪/多云,1,-7,4
哈尔滨,20161105,多云/晴,0,-11,4
哈尔滨,20161106,晴/多云,-2,-7,3
哈尔滨,20161107,阵雪/多云,-1,-10,4
哈尔滨,20161108,多云/多云,-4,-14,4
哈尔滨,20161109,晴/多云,-3,-12,3
哈尔滨,20161110,雨夹雪/大雪,0,-6,4
哈尔滨,20161111,中雪/多云,0,-13,4
哈尔滨,20161112,晴/晴,-3,-14,4
哈尔滨,20161113,雨夹雪/雨夹雪,0,-8,5
哈尔滨,20161114,多云/多云,-3,-14,5
哈尔滨,20161115,多云/晴,-5,-15,4
哈尔滨,20161116,晴/晴,-4,-17,4
哈尔滨,20161117,晴/多云,-3,-14,4
哈尔滨,20161118,多云/小雪,-4,-10,3
哈尔滨,20161119,阵雪/多云,-8,-17,4
哈尔滨,20161120,多云/晴,-11,-21,3
哈尔滨,20161121,晴/晴,-11,-21,4
哈尔滨,20161122,晴/晴,-13,-23,4
哈尔滨,20161123,晴/晴,-12,-22,4
哈尔滨,20161124,晴/晴,-10,-20,4
哈尔滨,20161125,晴/晴,-5,-20,3
哈尔滨,20161126,阵雪/阵雪,0,-12,3
哈尔滨,20161127,阵雪/晴,-10,-17,4
哈尔滨,20161128,晴/晴,-6,-17,4
哈尔滨,20161129,晴/多云,-5,-18,4
哈尔滨,20161130,小雪/小雪,-1,-8,5
哈尔滨,20161201,阵雪/晴,-7,-13,5
哈尔滨,20161202,晴/晴,-2,-11,4
哈尔滨,20161203,多云/多云,4,-10,5
哈尔滨,20161204,晴/晴,-3,-20,4
哈尔滨,20161205,晴/多云,-10,-23,4
哈尔滨,20161206,晴/晴,-13,-23,4
哈尔滨,20161207,晴/晴,-12,-18,4
哈尔滨,20161208,小雪/小雪,-14,-21,4
哈尔滨,20161209,多云/霾,-12,-23,4
哈尔滨,20161210,霾/晴,-10,-22,4
哈尔滨,20161211,晴/多云,-7,-18,4
哈尔滨,20161212,多云/多云,-8,-21,4
哈尔滨,20161213,晴/晴,-14,-25,4
哈尔滨,20161214,晴/晴,-15,-26,4
哈尔滨,20161215,晴/晴,-15,-25,4
哈尔滨,20161216,晴/多云,-11,-20,4
哈尔滨,20161217,晴/晴,-5,-13,3
哈尔滨,20161218,霾/霾,-1,-7,3
哈尔滨,20161219,霾/霾,-2,-15,3
哈尔滨,20161220,霾/霾,-5,-17,3
哈尔滨,20161221,阵雪/多云,-9,-16,4
哈尔滨,20161222,多云/多云,-10,-14,5
哈尔滨,20161223,晴/晴,-10,-23,4
哈尔滨,20161224,晴/多云,-10,-20,3
哈尔滨,20161225,阵雪/阵雪,-4,-22,4
哈尔滨,20161226,晴/晴,-14,-25,4
哈尔滨,20161227,晴/多云,-15,-23,4
哈尔滨,20161228,阵雪/阵雪,-11,-24,5
哈尔滨,20161229,多云/晴,-14,-22,4
哈尔滨,20161230,晴/晴,-8,-20,4
哈尔滨,20161231,霾/多云,-6,-17,4
哈尔滨,20170101,多云/多云,-4,-19,4
哈尔滨,20170102,霾/霾,-10,-18,3
哈尔滨,20170103,霾/霾,-6,-23,3
哈尔滨,20170104,霾/霾,-11,-23,3
哈尔滨,20170105,霾/霾,-11,-22,3
哈尔滨,20170106,霾/霾,-8,-20,3
哈尔滨,20170107,霾/霾,-10,-22,3
哈尔滨,20170108,霾/多云,-10,-21,3
哈尔滨,20170109,多云/晴,-13,-23,5
哈尔滨,20170110,多云/多云,-16,-27,4
哈尔滨,20170111,晴/晴,-17,-25,4
哈尔滨,20170112,晴/阵雪,-18,-25,4
哈尔滨,20170113,阵雪/多云,-14,-22,4
哈尔滨,20170114,晴/晴,-14,-20,4
哈尔滨,20170115,晴/晴,-8,-17,5
哈尔滨,20170116,霾/霾,-10,-22,3
哈尔滨,20170117,霾/霾,-11,-22,3
哈尔滨,20170118,多云/多云,-10,-21,4
哈尔滨,20170119,多云/晴,-12,-25,4
哈尔滨,20170120,多云/晴,-14,-25,4
哈尔滨,20170121,阵雪/阵雪,-13,-26,4
哈尔滨,20170122,多云/晴,-17,-28,4
哈尔滨,20170123,晴/晴,-15,-26,3
哈尔滨,20170124,晴/晴,-12,-24,3
哈尔滨,20170125,晴/晴,-8,-14,4
哈尔滨,20170126,阵雪/多云,-3,-18,5
哈尔滨,20170127,多云/晴,-9,-20,4
哈尔滨,20170128,多云/多云,-9,-19,4
哈尔滨,20170129,多云/晴,-13,-25,5
哈尔滨,20170130,晴/多云,-12,-19,4
哈尔滨,20170131,晴/晴,-9,-22,4
哈尔滨,20170201,晴/晴,-11,-17,4
哈尔滨,20170202,晴/晴,-6,-18,4
哈尔滨,20170203,晴/晴,-4,-17,4
哈尔滨,20170204,晴/多云,-3,-18,4
哈尔滨,20170205,多云/多云,-7,-18,4
哈尔滨,20170206,晴/晴,-9,-21,4
哈尔滨,20170207,晴/晴,-9,-20,4
哈尔滨,20170208,多云/多云,-8,-19,4
哈尔滨,20170209,阵雪/阵雪,-10,-16,5
哈尔滨,20170210,多云/多云,-7,-16,4
哈尔滨,20170211,阵雪/阵雪,-7,-15,4
哈尔滨,20170212,阵雪/晴,-5,-17,3
哈尔滨,20170213,晴/晴,-5,-17,3
哈尔滨,20170214,晴/晴,-4,-18,3
